high,low,open,close,volume,adj_close,debt,year,month,day
114.69999694824219,113.72000122070312,114.51000213623047,113.79000091552734,36737600.0,84.1419677734375,71,2004,6,9
114.3499984741211,113.93000030517578,114.04000091552734,114.3499984741211,21711000.0,84.55604553222656,82,2004,6,10
113.8499984741211,112.87000274658203,113.81999969482422,113.22000122070312,34633000.0,83.72045135498047,56,2004,6,14
114.44999694824219,113.51000213623047,113.9000015258789,114.0199966430664,37445000.0,84.3120346069336,88,2004,6,15
114.19999694824219,113.69999694824219,114.0,114.0,26633400.0,84.2972412109375,66,2004,6,16
114.06999969482422,113.33000183105469,113.8499984741211,113.83000183105469,28402400.0,84.17151641845703,61,2004,6,17
114.22000122070312,113.18000030517578,113.2699966430664,113.62999725341797,31799800.0,84.33036041259766,51,2004,6,18
114.13999938964844,113.12999725341797,113.75,113.19999694824219,25284000.0,84.01122283935547,62,2004,6,21
113.87999725341797,112.66999816894531,113.12999725341797,113.7699966430664,37334000.0,84.43425750732422,82,2004,6,22
114.83999633789062,113.41999816894531,113.61000061035156,114.75,35580000.0,85.16156768798828,71,2004,6,23
114.93000030517578,114.26000213623047,114.55999755859375,114.38999938964844,35272100.0,84.89440155029297,45,2004,6,24
114.94000244140625,113.68000030517578,114.41000366210938,113.83999633789062,32837900.0,84.4862060546875,51,2004,6,25
114.61000061035156,113.41000366210938,114.5199966430664,113.44999694824219,40824500.0,84.19674682617188,64,2004,6,28
114.16999816894531,113.41999816894531,113.52999877929688,113.91999816894531,28418100.0,84.54559326171875,48,2004,6,29
114.79000091552734,113.6500015258789,114.06999969482422,114.52999877929688,52230600.0,84.99828338623047,77,2004,6,30
114.4000015258789,112.58000183105469,114.25,112.94000244140625,57734700.0,83.81826782226562,77,2004,7,1
113.29000091552734,112.5999984741211,113.16000366210938,112.87999725341797,34615100.0,83.77372741699219,63,2004,7,2
112.44999694824219,111.62999725341797,112.37000274658203,111.88999938964844,38698200.0,83.0390396118164,61,2004,7,6
112.56999969482422,111.75,111.80999755859375,112.22000122070312,29839800.0,83.2839584350586,57,2004,7,7
112.31999969482422,111.19999694824219,111.80999755859375,111.44000244140625,45291100.0,82.70504760742188,90,2004,7,8
111.94000244140625,111.37999725341797,111.72000122070312,111.7300033569336,27412900.0,82.92027282714844,80,2004,7,9
112.04000091552734,111.0,111.5199966430664,111.77999877929688,35691300.0,82.95738983154297,65,2004,7,12
112.0199966430664,111.5999984741211,111.91999816894531,111.86000061035156,26752000.0,83.01676177978516,100,2004,7,13
112.38999938964844,111.12000274658203,111.26000213623047,111.5199966430664,54089400.0,82.7644271850586,62,2004,7,14
111.91000366210938,110.69999694824219,111.73999786376953,110.80000305175781,38403500.0,82.23007202148438,73,2004,7,15
111.66999816894531,110.44000244140625,111.56999969482422,110.70999908447266,40871200.0,82.16326904296875,76,2004,7,16
110.95999908447266,109.98999786376953,110.75,110.23999786376953,39592800.0,81.81448364257812,69,2004,7,19
111.9000015258789,110.25,110.52999877929688,111.63999938964844,46679800.0,82.85350036621094,71,2004,7,20
112.05999755859375,109.44999694824219,111.81999969482422,109.58000183105469,56241100.0,81.32466888427734,77,2004,7,21
110.38999938964844,108.7699966430664,109.36000061035156,109.87999725341797,72477100.0,81.54727935791016,78,2004,7,22
109.70999908447266,108.69000244140625,109.62000274658203,108.95999908447266,49610500.0,80.86451721191406,66,2004,7,23
109.43000030517578,108.20999908447266,109.19000244140625,108.75,49679100.0,80.70864868164062,67,2004,7,26
110.11000061035156,108.97000122070312,109.05000305175781,109.7699966430664,51295100.0,81.46565246582031,89,2004,7,27
110.37000274658203,108.58999633789062,109.55000305175781,110.0999984741211,65862300.0,81.71057891845703,71,2004,7,28
110.87000274658203,110.0,110.54000091552734,110.56999969482422,52200500.0,82.05933380126953,66,2004,7,29
110.9000015258789,110.0999984741211,110.31999969482422,110.83999633789062,41581700.0,82.25975036621094,62,2004,7,30
111.36000061035156,110.05000305175781,110.19000244140625,111.06999969482422,38263100.0,82.4304428100586,65,2004,8,2
111.05999755859375,110.16000366210938,110.93000030517578,110.20999908447266,40948800.0,81.79220581054688,85,2004,8,3
110.75,109.63999938964844,109.88999938964844,110.19999694824219,40763200.0,81.7847900390625,71,2004,8,4
110.37999725341797,108.2699966430664,110.29000091552734,108.4000015258789,50772000.0,80.44890594482422,71,2004,8,5
107.95999908447266,106.62000274658203,107.62999725341797,106.8499984741211,74729000.0,79.29859161376953,59,2004,8,6
107.4800033569336,106.87000274658203,107.0199966430664,107.0,37476300.0,79.40989685058594,74,2004,8,9
108.41000366210938,107.26000213623047,107.30999755859375,108.37999725341797,55870600.0,80.43407440185547,75,2004,8,10
108.33000183105469,107.0999984741211,107.68000030517578,108.16000366210938,52933200.0,80.27079772949219,71,2004,8,11
107.94999694824219,106.62999725341797,107.68000030517578,106.9800033569336,50015900.0,79.39505004882812,62,2004,8,12
107.3499984741211,106.58999633789062,107.0999984741211,107.19000244140625,41634700.0,79.55094146728516,58,2004,8,13
108.63999938964844,107.0999984741211,107.13999938964844,108.30000305175781,45731900.0,80.37469482421875,76,2004,8,16
109.27999877929688,108.52999877929688,108.75,108.91000366210938,40701600.0,80.82742309570312,90,2004,8,17
110.16999816894531,108.48999786376953,108.5199966430664,110.02999877929688,43165400.0,81.65863800048828,75,2004,8,18
110.0199966430664,109.18000030517578,109.80999755859375,109.70999908447266,39881600.0,81.421142578125,79,2004,8,19
110.62999725341797,109.51000213623047,109.61000061035156,110.4800033569336,44870900.0,81.99258422851562,63,2004,8,20
110.7699966430664,110.05000305175781,110.55000305175781,110.19999694824219,33745100.0,81.7847900390625,87,2004,8,23
110.7300033569336,109.8499984741211,110.63999938964844,110.3499984741211,30453100.0,81.89608764648438,67,2004,8,24
111.2699966430664,109.9000015258789,110.33000183105469,111.0999984741211,38551400.0,82.45274353027344,64,2004,8,25
111.30999755859375,110.8499984741211,110.95999908447266,111.0999984741211,26629500.0,82.45274353027344,81,2004,8,26
111.62999725341797,111.05000305175781,111.19999694824219,111.44999694824219,24902900.0,82.71244049072266,56,2004,8,27
111.33999633789062,110.44999694824219,111.22000122070312,110.52999877929688,26726500.0,82.0296859741211,58,2004,8,30
111.16000366210938,110.0999984741211,110.66000366210938,111.11000061035156,44125300.0,82.46013641357422,72,2004,8,31
111.63999938964844,110.4800033569336,110.94999694824219,111.31999969482422,52778300.0,82.61599731445312,88,2004,9,1
112.69999694824219,111.23999786376953,111.23999786376953,112.58000183105469,42736600.0,83.55109405517578,83,2004,9,2
112.81999969482422,112.01000213623047,112.33000183105469,112.12000274658203,30480500.0,83.20967864990234,52,2004,9,3
113.12999725341797,112.31999969482422,112.54000091552734,112.86000061035156,37338800.0,83.7589111328125,59,2004,9,7
113.05999755859375,112.30999755859375,112.62000274658203,112.58000183105469,32963100.0,83.55109405517578,92,2004,9,8
112.87999725341797,112.02999877929688,112.56999969482422,112.4800033569336,34314800.0,83.47688293457031,88,2004,9,9
113.2699966430664,112.08000183105469,112.5199966430664,113.05999755859375,27900600.0,83.90730285644531,66,2004,9,10
113.73999786376953,113.01000213623047,113.30999755859375,113.43000030517578,44398100.0,84.18193817138672,64,2004,9,13
113.69000244140625,113.19000244140625,113.30000305175781,113.66000366210938,28048900.0,84.3526382446289,89,2004,9,14
113.36000061035156,112.68000030517578,113.30000305175781,112.80000305175781,38295000.0,83.71434020996094,80,2004,9,15
113.37000274658203,112.80000305175781,112.8499984741211,113.13999938964844,23911700.0,83.96668243408203,71,2004,9,16
113.36000061035156,112.69000244140625,112.94999694824219,113.1500015258789,33683000.0,84.32368469238281,73,2004,9,17
112.98999786376953,112.27999877929688,112.66999816894531,112.47000122070312,37149400.0,83.81689453125,88,2004,9,20
113.47000122070312,112.54000091552734,112.75,112.95999908447266,40920800.0,84.18208312988281,79,2004,9,21
112.5199966430664,111.47000122070312,112.5,111.55000305175781,49042100.0,83.13130950927734,89,2004,9,22
111.69999694824219,110.94999694824219,111.5999984741211,110.94999694824219,44068700.0,82.68413543701172,85,2004,9,23
111.7300033569336,111.12999725341797,111.16999816894531,111.45999908447266,34981100.0,83.06422424316406,64,2004,9,24
111.19999694824219,110.58000183105469,111.0999984741211,110.75,39355100.0,82.53508758544922,87,2004,9,27
111.51000213623047,110.41000366210938,110.91000366210938,111.27999877929688,41662900.0,82.93006134033203,99,2004,9,28
111.8499984741211,111.0,111.20999908447266,111.83999633789062,33325700.0,83.34740447998047,87,2004,9,29
111.9800033569336,111.26000213623047,111.55000305175781,111.76000213623047,43536700.0,83.28778839111328,80,2004,9,30
113.6500015258789,112.20999908447266,112.26000213623047,113.6500015258789,62824300.0,84.69630432128906,75,2004,10,1
114.44000244140625,113.80000305175781,114.0999984741211,113.83999633789062,33082400.0,84.837890625,85,2004,10,4
114.16000366210938,113.54000091552734,113.8499984741211,113.9000015258789,36910600.0,84.88263702392578,87,2004,10,5
114.68000030517578,113.68000030517578,113.7699966430664,114.68000030517578,42297800.0,85.46388244628906,80,2004,10,6
114.4000015258789,113.36000061035156,114.37999725341797,113.44999694824219,39388800.0,84.54722595214844,72,2004,10,7
113.7699966430664,112.3499984741211,113.1500015258789,112.51000213623047,51872600.0,83.84672546386719,70,2004,10,8
113.0199966430664,112.63999938964844,112.77999877929688,112.97000122070312,20229100.0,84.18954467773438,70,2004,10,11
112.83000183105469,111.94000244140625,112.19999694824219,112.52999877929688,41754700.0,83.86164855957031,90,2004,10,12
113.06999969482422,111.31999969482422,113.0,111.54000091552734,54212600.0,83.12384033203125,95,2004,10,13
111.93000030517578,110.58000183105469,111.68000030517578,110.63999938964844,64082200.0,82.453125,90,2004,10,14
111.73999786376953,110.56999969482422,111.0199966430664,111.26000213623047,63482200.0,82.91519927978516,77,2004,10,15
111.9000015258789,110.69999694824219,110.88999938964844,111.68000030517578,43535100.0,83.2281723022461,88,2004,10,18
112.2300033569336,110.58999633789062,112.0199966430664,110.73999786376953,55851900.0,82.52765655517578,89,2004,10,19
110.81999969482422,109.75,110.37999725341797,110.5199966430664,57118500.0,82.36371612548828,75,2004,10,20
111.31999969482422,110.20999908447266,110.79000091552734,111.23999786376953,53218300.0,82.9002914428711,86,2004,10,21
111.25,109.86000061035156,111.19000244140625,109.98999786376953,48752400.0,81.9687271118164,67,2004,10,22
110.12000274658203,109.3499984741211,109.75,109.86000061035156,43990900.0,81.87184143066406,67,2004,10,25
111.5999984741211,109.87999725341797,110.12999725341797,111.54000091552734,54337400.0,83.12384033203125,76,2004,10,26
113.0999984741211,111.12000274658203,111.37999725341797,112.87999725341797,73896000.0,84.12244415283203,73,2004,10,27
113.55999755859375,112.48999786376953,112.77999877929688,113.22000122070312,54413300.0,84.37583923339844,81,2004,10,28
113.63999938964844,112.9000015258789,113.12000274658203,113.19999694824219,48820200.0,84.36093139648438,64,2004,10,29
113.83999633789062,113.19999694824219,113.55999755859375,113.51000213623047,36720900.0,84.59195709228516,69,2004,11,1
114.56999969482422,113.22000122070312,113.66999816894531,113.55000305175781,56210000.0,84.62178039550781,86,2004,11,2
115.36000061035156,114.23999786376953,115.02999877929688,114.9800033569336,76960200.0,85.68744659423828,90,2004,11,3
116.66999816894531,114.68000030517578,114.77999877929688,116.55000305175781,55350300.0,86.85745239257812,86,2004,11,4
117.63999938964844,116.48999786376953,117.05000305175781,117.27999877929688,63287200.0,87.40151977539062,66,2004,11,5
117.2300033569336,116.72000122070312,116.9800033569336,117.11000061035156,33863800.0,87.2748031616211,100,2004,11,8
117.5,116.76000213623047,117.08000183105469,116.87999725341797,44658100.0,87.1033935546875,0,2004,11,9
117.55000305175781,116.76000213623047,117.05999755859375,116.97000122070312,45265400.0,87.17050170898438,79,2004,11,10
118.12000274658203,117.0999984741211,117.18000030517578,117.86000061035156,37863200.0,87.83375549316406,74,2004,11,11
119.0,117.68000030517578,117.97000122070312,118.79000091552734,55583700.0,88.52680206298828,68,2004,11,12
118.7699966430664,118.2300033569336,118.5,118.7300033569336,35297900.0,88.74433898925781,87,2004,11,15
118.41000366210938,117.7300033569336,118.36000061035156,117.87999725341797,40028700.0,88.10899353027344,95,2004,11,16
119.13999938964844,118.06999969482422,118.37000274658203,118.58000183105469,54494000.0,88.63220977783203,83,2004,11,17
118.80000305175781,118.2300033569336,118.52999877929688,118.73999786376953,31854300.0,88.7518081665039,89,2004,11,18
118.72000122070312,117.13999938964844,118.69999694824219,117.41999816894531,54276500.0,87.76512908935547,85,2004,11,19
118.12000274658203,117.02999877929688,117.16999816894531,117.9800033569336,37560200.0,88.18375396728516,89,2004,11,22
118.26000213623047,117.37000274658203,117.93000030517578,118.16000366210938,41968800.0,88.31828308105469,91,2004,11,23
118.58999633789062,118.05000305175781,118.2699966430664,118.44000244140625,29724800.0,88.52755737304688,61,2004,11,24
118.9800033569336,118.30000305175781,118.51000213623047,118.3499984741211,15487700.0,88.46028900146484,52,2004,11,26
119.01000213623047,117.4800033569336,118.79000091552734,117.80999755859375,61460800.0,88.0566635131836,81,2004,11,29
118.23999786376953,117.63999938964844,118.0,117.88999938964844,53685200.0,88.116455078125,84,2004,11,30
119.5,118.0999984741211,118.16000366210938,119.2300033569336,49898300.0,89.11804962158203,80,2004,12,1
119.87000274658203,119.01000213623047,119.0999984741211,119.33000183105469,60163500.0,89.19279479980469,79,2004,12,2
120.13999938964844,119.08999633789062,119.30999755859375,119.25,49067900.0,89.13301086425781,61,2004,12,3
119.63999938964844,118.83999633789062,119.20999908447266,119.20999908447266,33030500.0,89.10310363769531,82,2004,12,6
119.62000274658203,118.04000091552734,119.48999786376953,118.0999984741211,52047200.0,88.2734146118164,81,2004,12,7
118.81999969482422,118.01000213623047,118.20999908447266,118.79000091552734,43895100.0,88.78916931152344,83,2004,12,8
119.45999908447266,117.7300033569336,118.13999938964844,119.20999908447266,60922800.0,89.10310363769531,78,2004,12,9
119.55999755859375,118.8499984741211,118.91999816894531,119.33000183105469,47828600.0,89.19279479980469,68,2004,12,10
120.4000015258789,119.3499984741211,119.76000213623047,120.37000274658203,38541000.0,89.97013854980469,76,2004,12,13
120.95999908447266,120.18000030517578,120.18000030517578,120.79000091552734,41500700.0,90.28407287597656,69,2004,12,14
121.11000061035156,120.30999755859375,120.69999694824219,120.87999725341797,46699200.0,90.35131072998047,70,2004,12,15
121.23999786376953,120.04000091552734,120.72000122070312,120.80999755859375,51641800.0,90.29901123046875,77,2004,12,16
119.97000122070312,119.16000366210938,119.45999908447266,119.44000244140625,70761900.0,89.69674682617188,54,2004,12,17
120.29000091552734,119.16999816894531,119.75,119.47000122070312,47187400.0,89.7192611694336,60,2004,12,20
120.4800033569336,119.45999908447266,119.5999984741211,120.38999938964844,33094200.0,90.41016387939453,66,2004,12,21
121.08000183105469,120.30000305175781,120.37999725341797,120.68000030517578,31500700.0,90.62793731689453,64,2004,12,22
121.27999877929688,120.66000366210938,120.87000274658203,120.7699966430664,25646100.0,90.69554138183594,51,2004,12,23
121.36000061035156,120.38999938964844,121.19999694824219,120.5199966430664,29944100.0,90.50775909423828,51,2004,12,27
121.33000183105469,120.5999984741211,120.63999938964844,121.18000030517578,23422900.0,91.00343322753906,52,2004,12,28
121.4000015258789,120.94999694824219,121.08000183105469,121.36000061035156,22650600.0,91.13860321044922,75,2004,12,29
121.56999969482422,121.04000091552734,121.4000015258789,121.12999725341797,21076900.0,90.96586608886719,63,2004,12,30
121.66000366210938,120.80000305175781,121.30000305175781,120.87000274658203,28648800.0,90.7706069946289,57,2004,12,31
121.76000213623047,119.9000015258789,121.55999755859375,120.30000305175781,55748000.0,90.34258270263672,68,2005,1,3
120.54000091552734,118.44000244140625,120.45999908447266,118.83000183105469,69167600.0,89.23863983154297,100,2005,1,4
119.25,118.0,118.73999786376953,118.01000213623047,65667300.0,88.62281799316406,89,2005,1,5
119.1500015258789,118.26000213623047,118.44000244140625,118.61000061035156,47814700.0,89.07341003417969,82,2005,1,6
119.2300033569336,118.12999725341797,118.97000122070312,118.44000244140625,55847700.0,88.94575500488281,85,2005,1,7
